#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string,string
#group,false,false,true,true,false,false,false,false,false,false,false,false
#default,_result,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,name,path,pid,tid
,,0,2024-01-27T15:03:40.765462293Z,2024-02-26T15:03:40.765462293Z,2024-02-25T11:32:42.405641361Z,CREATE,file_event,NFCORE_SCRNASEQ:SCRNASEQ:STARSOLO:STAR_GENOMEGENERATE (genome.fa) (4),NFCORE_SCRNASEQ:SCRNASEQ:STARSOLO:STAR_GENOMEGENERATE (genome.fa) (4),/home/jfechner/test-nfcore-workflows/profile_test_full/scrnaseq/work/46/dd834605623c894c585abeec015f2c/.command.trace,2466754,4
,,0,2024-01-27T15:03:40.765462293Z,2024-02-26T15:03:40.765462293Z,2024-02-25T11:32:53.500574787Z,CREATE,file_event,NFCORE_SCRNASEQ:SCRNASEQ:STARSOLO:STAR_GENOMEGENERATE (genome.fa) (4),NFCORE_SCRNASEQ:SCRNASEQ:STARSOLO:STAR_GENOMEGENERATE (genome.fa) (4),/home/jfechner/test-nfcore-workflows/profile_test_full/scrnaseq/work/46/dd834605623c894c585abeec015f2c/genome.fa.fai,2466754,4
,,0,2024-01-27T15:03:40.765462293Z,2024-02-26T15:03:40.765462293Z,2024-02-25T11:32:53.505337952Z,CREATE,file_event,NFCORE_SCRNASEQ:SCRNASEQ:STARSOLO:STAR_GENOMEGENERATE (genome.fa) (4),NFCORE_SCRNASEQ:SCRNASEQ:STARSOLO:STAR_GENOMEGENERATE (genome.fa) (4),/home/jfechner/test-nfcore-workflows/profile_test_full/scrnaseq/work/46/dd834605623c894c585abeec015f2c/star,2466754,4
,,0,2024-01-27T15:03:40.765462293Z,2024-02-26T15:03:40.765462293Z,2024-02-25T11:32:53.510587062Z,CREATE,file_event,NFCORE_SCRNASEQ:SCRNASEQ:STARSOLO:STAR_GENOMEGENERATE (genome.fa) (4),NFCORE_SCRNASEQ:SCRNASEQ:STARSOLO:STAR_GENOMEGENERATE (genome.fa) (4),/home/jfechner/test-nfcore-workflows/profile_test_full/scrnaseq/work/46/dd834605623c894c585abeec015f2c/Log.out,2466754,4
,,0,2024-01-27T15:03:40.765462293Z,2024-02-26T15:03:40.765462293Z,2024-02-25T11:32:53.514267443Z,CREATE,file_event,NFCORE_SCRNASEQ:SCRNASEQ:STARSOLO:STAR_GENOMEGENERATE (genome.fa) (4),NFCORE_SCRNASEQ:SCRNASEQ:STARSOLO:STAR_GENOMEGENERATE (genome.fa) (4),/home/jfechner/test-nfcore-workflows/profile_test_full/scrnaseq/work/46/dd834605623c894c585abeec015f2c/_STARtmp,2466754,4
,,0,2024-01-27T15:03:40.765462293Z,2024-02-26T15:03:40.765462293Z,2024-02-25T11:33:42.2903854Z,CREATE,file_event,NFCORE_SCRNASEQ:SCRNASEQ:STARSOLO:STAR_GENOMEGENERATE (genome.fa) (4),NFCORE_SCRNASEQ:SCRNASEQ:STARSOLO:STAR_GENOMEGENERATE (genome.fa) (4),/home/jfechner/test-nfcore-workflows/profile_test_full/scrnaseq/work/46/dd834605623c894c585abeec015f2c/star/exonGeTrInfo.tab,2466754,4
,,0,2024-01-27T15:03:40.765462293Z,2024-02-26T15:03:40.765462293Z,2024-02-25T11:33:42.561354957Z,CREATE,file_event,NFCORE_SCRNASEQ:SCRNASEQ:STARSOLO:STAR_GENOMEGENERATE (genome.fa) (4),NFCORE_SCRNASEQ:SCRNASEQ:STARSOLO:STAR_GENOMEGENERATE (genome.fa) (4),/home/jfechner/test-nfcore-workflows/profile_test_full/scrnaseq/work/46/dd834605623c894c585abeec015f2c/star/geneInfo.tab,2466754,4
,,0,2024-01-27T15:03:40.765462293Z,2024-02-26T15:03:40.765462293Z,2024-02-25T11:33:42.681124643Z,CREATE,file_event,NFCORE_SCRNASEQ:SCRNASEQ:STARSOLO:STAR_GENOMEGENERATE (genome.fa) (4),NFCORE_SCRNASEQ:SCRNASEQ:STARSOLO:STAR_GENOMEGENERATE (genome.fa) (4),/home/jfechner/test-nfcore-workflows/profile_test_full/scrnaseq/work/46/dd834605623c894c585abeec015f2c/star/transcriptInfo.tab,2466754,4
,,0,2024-01-27T15:03:40.765462293Z,2024-02-26T15:03:40.765462293Z,2024-02-25T11:33:42.685457824Z,CREATE,file_event,NFCORE_SCRNASEQ:SCRNASEQ:STARSOLO:STAR_GENOMEGENERATE (genome.fa) (4),NFCORE_SCRNASEQ:SCRNASEQ:STARSOLO:STAR_GENOMEGENERATE (genome.fa) (4),/home/jfechner/test-nfcore-workflows/profile_test_full/scrnaseq/work/46/dd834605623c894c585abeec015f2c/star/exonInfo.tab,2466754,4
,,0,2024-01-27T15:03:40.765462293Z,2024-02-26T15:03:40.765462293Z,2024-02-25T11:33:43.023847838Z,CREATE,file_event,NFCORE_SCRNASEQ:SCRNASEQ:STARSOLO:STAR_GENOMEGENERATE (genome.fa) (4),NFCORE_SCRNASEQ:SCRNASEQ:STARSOLO:STAR_GENOMEGENERATE (genome.fa) (4),/home/jfechner/test-nfcore-workflows/profile_test_full/scrnaseq/work/46/dd834605623c894c585abeec015f2c/star/sjdbList.fromGTF.out.tab,2466754,4
