#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string,string
#group,false,false,true,true,false,false,false,false,false,false,false,false
#default,_result,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,name,path,pid,tid
,,0,2024-01-25T10:55:55.34544528Z,2024-02-24T10:55:55.34544528Z,2024-02-23T05:42:29.008128658Z,CREATE,file_event,NFCORE_METHYLSEQ:METHYLSEQ:BISMARK:BISMARK_ALIGN (SRR7961164_GSM3415728_MShef4) (15),NFCORE_METHYLSEQ:METHYLSEQ:BISMARK:BISMARK_ALIGN (SRR7961164_GSM3415728_MShef4) (15),/home/jfechner/test-nfcore-workflows/profile_test_full/methylseq/work/b3/37e8bcdf163acaac14935592ea7930/SRR7961164_GSM3415728_MShef4_1_val_1.fq.gz.temp.1,2323111,15
,,0,2024-01-25T10:55:55.34544528Z,2024-02-24T10:55:55.34544528Z,2024-02-23T05:42:29.058868998Z,CREATE,file_event,NFCORE_METHYLSEQ:METHYLSEQ:BISMARK:BISMARK_ALIGN (SRR7961164_GSM3415728_MShef4) (15),NFCORE_METHYLSEQ:METHYLSEQ:BISMARK:BISMARK_ALIGN (SRR7961164_GSM3415728_MShef4) (15),/home/jfechner/test-nfcore-workflows/profile_test_full/methylseq/work/b3/37e8bcdf163acaac14935592ea7930/SRR7961164_GSM3415728_MShef4_1_val_1.fq.gz.temp.2,2323111,15
,,0,2024-01-25T10:55:55.34544528Z,2024-02-24T10:55:55.34544528Z,2024-02-23T05:42:29.128937626Z,CREATE,file_event,NFCORE_METHYLSEQ:METHYLSEQ:BISMARK:BISMARK_ALIGN (SRR7961164_GSM3415728_MShef4) (15),NFCORE_METHYLSEQ:METHYLSEQ:BISMARK:BISMARK_ALIGN (SRR7961164_GSM3415728_MShef4) (15),/home/jfechner/test-nfcore-workflows/profile_test_full/methylseq/work/b3/37e8bcdf163acaac14935592ea7930/SRR7961164_GSM3415728_MShef4_1_val_1.fq.gz.temp.4,2323111,15
,,0,2024-01-25T10:55:55.34544528Z,2024-02-24T10:55:55.34544528Z,2024-02-23T05:42:29.145987657Z,CREATE,file_event,NFCORE_METHYLSEQ:METHYLSEQ:BISMARK:BISMARK_ALIGN (SRR7961164_GSM3415728_MShef4) (15),NFCORE_METHYLSEQ:METHYLSEQ:BISMARK:BISMARK_ALIGN (SRR7961164_GSM3415728_MShef4) (15),/home/jfechner/test-nfcore-workflows/profile_test_full/methylseq/work/b3/37e8bcdf163acaac14935592ea7930/SRR7961164_GSM3415728_MShef4_1_val_1.fq.gz.temp.3,2323111,15
,,0,2024-01-25T10:55:55.34544528Z,2024-02-24T10:55:55.34544528Z,2024-02-23T05:43:13.86919998Z,CREATE,file_event,NFCORE_METHYLSEQ:METHYLSEQ:BISMARK:BISMARK_ALIGN (SRR7961164_GSM3415728_MShef4) (15),NFCORE_METHYLSEQ:METHYLSEQ:BISMARK:BISMARK_ALIGN (SRR7961164_GSM3415728_MShef4) (15),/home/jfechner/test-nfcore-workflows/profile_test_full/methylseq/work/b3/37e8bcdf163acaac14935592ea7930/SRR7961164_GSM3415728_MShef4_2_val_2.fq.gz.temp.1,2323111,15
,,0,2024-01-25T10:55:55.34544528Z,2024-02-24T10:55:55.34544528Z,2024-02-23T05:43:13.921191628Z,CREATE,file_event,NFCORE_METHYLSEQ:METHYLSEQ:BISMARK:BISMARK_ALIGN (SRR7961164_GSM3415728_MShef4) (15),NFCORE_METHYLSEQ:METHYLSEQ:BISMARK:BISMARK_ALIGN (SRR7961164_GSM3415728_MShef4) (15),/home/jfechner/test-nfcore-workflows/profile_test_full/methylseq/work/b3/37e8bcdf163acaac14935592ea7930/SRR7961164_GSM3415728_MShef4_2_val_2.fq.gz.temp.2,2323111,15
,,0,2024-01-25T10:55:55.34544528Z,2024-02-24T10:55:55.34544528Z,2024-02-23T05:43:14.612009353Z,CREATE,file_event,NFCORE_METHYLSEQ:METHYLSEQ:BISMARK:BISMARK_ALIGN (SRR7961164_GSM3415728_MShef4) (15),NFCORE_METHYLSEQ:METHYLSEQ:BISMARK:BISMARK_ALIGN (SRR7961164_GSM3415728_MShef4) (15),/home/jfechner/test-nfcore-workflows/profile_test_full/methylseq/work/b3/37e8bcdf163acaac14935592ea7930/SRR7961164_GSM3415728_MShef4_2_val_2.fq.gz.temp.3,2323111,15
,,0,2024-01-25T10:55:55.34544528Z,2024-02-24T10:55:55.34544528Z,2024-02-23T05:43:14.652288479Z,CREATE,file_event,NFCORE_METHYLSEQ:METHYLSEQ:BISMARK:BISMARK_ALIGN (SRR7961164_GSM3415728_MShef4) (15),NFCORE_METHYLSEQ:METHYLSEQ:BISMARK:BISMARK_ALIGN (SRR7961164_GSM3415728_MShef4) (15),/home/jfechner/test-nfcore-workflows/profile_test_full/methylseq/work/b3/37e8bcdf163acaac14935592ea7930/SRR7961164_GSM3415728_MShef4_2_val_2.fq.gz.temp.4,2323111,15
,,0,2024-01-25T10:55:55.34544528Z,2024-02-24T10:55:55.34544528Z,2024-02-23T05:43:58.31489539Z,CREATE,file_event,NFCORE_METHYLSEQ:METHYLSEQ:BISMARK:BISMARK_ALIGN (SRR7961164_GSM3415728_MShef4) (15),NFCORE_METHYLSEQ:METHYLSEQ:BISMARK:BISMARK_ALIGN (SRR7961164_GSM3415728_MShef4) (15),/home/jfechner/test-nfcore-workflows/profile_test_full/methylseq/work/b3/37e8bcdf163acaac14935592ea7930/SRR7961164_GSM3415728_MShef4_1_val_1.fq.gz.temp.2_C_to_T.fastq,2323111,15
,,0,2024-01-25T10:55:55.34544528Z,2024-02-24T10:55:55.34544528Z,2024-02-23T05:43:58.622847258Z,CREATE,file_event,NFCORE_METHYLSEQ:METHYLSEQ:BISMARK:BISMARK_ALIGN (SRR7961164_GSM3415728_MShef4) (15),NFCORE_METHYLSEQ:METHYLSEQ:BISMARK:BISMARK_ALIGN (SRR7961164_GSM3415728_MShef4) (15),/home/jfechner/test-nfcore-workflows/profile_test_full/methylseq/work/b3/37e8bcdf163acaac14935592ea7930/SRR7961164_GSM3415728_MShef4_1_val_1.fq.gz.temp.1_C_to_T.fastq,2323111,15
